seed,episode_idx,within_regime,regime,negative_control,harmful_high_N,scorer_family,static_action,static_decision,static_selected_N,static_selected_K,static_false_admit,adaptive_action,adaptive_decision,adaptive_selected_N,adaptive_selected_K,adaptive_checked_N,adaptive_stopping_savings,adaptive_false_admit,fixed_high_minus_low_latency_adjusted,fixed_high_minus_low_real,static_utility_gain_lcb,adaptive_utility_gain_lcb,adaptive_tail_utility_lcb,effective_sample_diversity,duplicate_collapse_rate,lambda_cost,runtime_per_step_ms
1,0,0,nominal_aligned,False,False,aligned,block_high_N,high_N_blocked,4,2,False,block_high_N,high_N_blocked,1,2,16,0.8333333333333334,False,0.39685167806091326,0.4174596780609132,-0.30723222806548467,-1.0917792006917013,-1.2579697019477263,1.658821841856272,0.0,0.0007,0.02
1,1,1,nominal_aligned,False,False,aligned,block_high_N,high_N_blocked,4,2,False,block_high_N,high_N_blocked,1,2,16,0.8333333333333334,False,0.4290693936674568,0.44967739366745674,-0.39640490939871853,-1.6937134330445267,-1.9683032882706686,1.654651291493554,0.0,0.0007,0.02
1,2,2,nominal_aligned,False,False,aligned,block_high_N,high_N_blocked,4,2,False,block_high_N,high_N_blocked,1,2,16,0.8333333333333334,False,0.28423074916210456,0.3048387491621045,-0.17001547175367765,-1.6436472089397522,-1.8918692364028553,1.6512935522327947,0.0,0.0007,0.02
1,3,3,nominal_aligned,False,False,aligned,block_high_N,high_N_blocked,4,2,False,block_high_N,high_N_blocked,1,2,16,0.8333333333333334,False,0.27473139138458746,0.2953393913845874,-0.2872265288060486,-1.176546621304549,-1.3866794270544363,1.6622908495291822,0.0,0.0007,0.02
1,4,4,nominal_aligned,False,False,aligned,block_high_N,high_N_blocked,4,2,False,block_high_N,high_N_blocked,1,2,16,0.8333333333333334,False,0.21841037125351526,0.23901837125351522,-0.19369105291482602,-0.7316333886803781,-0.8965655855621582,1.6497663591544185,0.0,0.0007,0.02
1,5,0,weak_tail_alignment,False,False,weakly_aligned,block_high_N,high_N_blocked,4,2,False,block_high_N,high_N_blocked,1,2,16,0.8333333333333334,False,0.2733465733131837,0.29395457331318364,-0.8941067341860749,-2.840773377059807,-3.2679466710707072,1.653499647662236,0.0,0.0007,0.02
1,6,1,weak_tail_alignment,False,False,weakly_aligned,block_high_N,high_N_blocked,4,2,False,block_high_N,high_N_blocked,1,2,16,0.8333333333333334,False,0.23514827353839207,0.25575627353839203,-0.7523467904878134,-2.269173032581379,-2.609368783191086,1.646616318827103,0.0,0.0007,0.02
1,7,2,weak_tail_alignment,False,False,weakly_aligned,block_high_N,high_N_blocked,4,2,False,block_high_N,high_N_blocked,1,2,16,0.8333333333333334,False,0.14554724920322237,0.16615524920322233,-1.1541527348671314,-2.194224603888096,-2.4095215315161513,1.6640504525790778,0.0,0.0007,0.02
1,8,3,weak_tail_alignment,False,False,weakly_aligned,block_high_N,high_N_blocked,4,2,False,block_high_N,high_N_blocked,1,2,16,0.8333333333333334,False,0.1340087576025082,0.15461675760250815,-0.8549585352777873,-1.5519529384215351,-1.7488511724861475,1.6555533420306634,0.0,0.0007,0.02
1,9,4,weak_tail_alignment,False,False,weakly_aligned,block_high_N,high_N_blocked,4,2,False,block_high_N,high_N_blocked,1,2,16,0.8333333333333334,False,0.14929242912414864,0.1699004291241486,-0.9645020954481518,-1.8745248858781538,-2.115291133255365,1.6492154177448561,0.0,0.0007,0.02
1,10,0,hidden_obstacle_tail,True,False,hidden-tail-misaligned,block_high_N,high_N_blocked,4,2,False,block_high_N,high_N_blocked,1,2,16,0.8333333333333334,False,0.46457591945509624,0.4851839194550962,-0.43767916778899707,-3.4809074057147935,-3.9489920932801956,1.6533637636082255,0.0,0.0007,0.02
1,11,1,hidden_obstacle_tail,True,False,hidden-tail-misaligned,block_high_N,high_N_blocked,4,2,False,block_high_N,high_N_blocked,1,2,16,0.8333333333333334,False,0.22696778802056827,0.24757578802056823,-1.47584235578199,-2.520600460888438,-2.6326880811181606,1.6450361969690361,0.0,0.0007,0.02
1,12,2,hidden_obstacle_tail,True,False,hidden-tail-misaligned,block_high_N,high_N_blocked,4,2,False,block_high_N,high_N_blocked,1,2,16,0.8333333333333334,False,0.5735139044301365,0.5941219044301365,-1.0121217047128064,-1.451121148628021,-1.6909699270642942,1.6521357861247423,0.0,0.0007,0.02
1,13,3,hidden_obstacle_tail,True,False,hidden-tail-misaligned,block_high_N,high_N_blocked,4,2,False,block_high_N,high_N_blocked,1,2,16,0.8333333333333334,False,0.2926234953305038,0.31323149533050376,-1.058022541776091,-3.397202093353701,-3.748164722443365,1.6478546990031115,0.0,0.0007,0.02
1,14,4,hidden_obstacle_tail,True,False,hidden-tail-misaligned,block_high_N,high_N_blocked,4,2,False,block_high_N,high_N_blocked,1,2,16,0.8333333333333334,False,0.3016548839470754,0.32226288394707536,-1.7506803046302517,-3.6370156923314556,-3.593381858762237,1.6507741094063941,0.0,0.0007,0.02
1,15,0,duplicate_artifact,True,True,duplicated-high-score-artifact,block_high_N,high_N_blocked,4,2,False,stop_early,latency_limited,1,2,16,0.8333333333333334,False,-0.21430424891948657,-0.19369624891948656,-0.1502395875126702,0.0,0.0,1.524561273268398,0.32291666666666663,0.0007,0.02
1,16,1,duplicate_artifact,True,True,duplicated-high-score-artifact,block_high_N,high_N_blocked,4,2,False,stop_early,latency_limited,1,2,16,0.8333333333333334,False,-0.2344698098970301,-0.2138618098970301,-0.16730255589690035,0.0,0.0,1.5518480164337956,0.32291666666666663,0.0007,0.02
1,17,2,duplicate_artifact,True,True,duplicated-high-score-artifact,block_high_N,high_N_blocked,4,2,False,stop_early,latency_limited,1,2,16,0.8333333333333334,False,-0.2070523439306205,-0.18644434393062048,-0.14646703422979845,0.0,0.0,1.545580261580762,0.33333333333333337,0.0007,0.02
1,18,3,duplicate_artifact,True,True,duplicated-high-score-artifact,block_high_N,high_N_blocked,4,2,False,stop_early,latency_limited,1,2,16,0.8333333333333334,False,-0.1751870259968823,-0.15457902599688234,-0.1206524074251587,0.0,0.0,1.514031131280589,0.33333333333333337,0.0007,0.02
1,19,4,duplicate_artifact,True,True,duplicated-high-score-artifact,block_high_N,high_N_blocked,4,2,False,stop_early,latency_limited,1,2,16,0.8333333333333334,False,-0.2588356305241377,-0.2382276305241377,-0.18715430750036333,0.0,0.0,1.5347033101896226,0.32291666666666663,0.0007,0.02
1,20,0,diversity_collapse,True,True,collapsed-aligned,increase_diversity,stop_early_low_diversity,4,2,False,increase_diversity,stop_early_low_diversity,1,2,16,0.8333333333333334,False,-0.02060800000000018,-2.220446049250313e-16,,,,1.0,0.9895833333333334,0.0007,0.02
1,21,1,diversity_collapse,True,True,collapsed-aligned,increase_diversity,stop_early_low_diversity,4,2,False,increase_diversity,stop_early_low_diversity,1,2,16,0.8333333333333334,False,-0.02060799999999996,0.0,,,,1.0,0.9895833333333334,0.0007,0.02
1,22,2,diversity_collapse,True,True,collapsed-aligned,increase_diversity,stop_early_low_diversity,4,2,False,increase_diversity,stop_early_low_diversity,1,2,16,0.8333333333333334,False,-0.020607999999999738,2.220446049250313e-16,,,,1.0,0.9895833333333334,0.0007,0.02
1,23,3,diversity_collapse,True,True,collapsed-aligned,increase_diversity,stop_early_low_diversity,4,2,False,increase_diversity,stop_early_low_diversity,1,2,16,0.8333333333333334,False,-0.02060800000000018,-2.220446049250313e-16,,,,1.0,0.9895833333333334,0.0007,0.02
1,24,4,diversity_collapse,True,True,collapsed-aligned,increase_diversity,stop_early_low_diversity,4,2,False,increase_diversity,stop_early_low_diversity,1,2,16,0.8333333333333334,False,-0.020607999999999738,2.220446049250313e-16,,,,1.0,0.9895833333333334,0.0007,0.02
1,25,0,latency_spike,True,True,aligned-latency-spike,block_high_N,high_N_blocked,4,2,False,block_high_N,high_N_blocked,1,2,16,0.8333333333333334,False,-1.613285168311061,0.06479483168893929,-0.10122521198116743,-0.29673876770138646,-0.3315340371182043,1.761743786356777,0.0,0.012,0.095
1,26,1,latency_spike,True,True,aligned-latency-spike,block_high_N,high_N_blocked,4,2,False,block_high_N,high_N_blocked,1,2,16,0.8333333333333334,False,-1.6221927034656267,0.0558872965343733,-0.0841320295814183,-0.1386711683966508,-0.1556869707634462,1.676178010095518,0.0,0.012,0.095
1,27,2,latency_spike,True,True,aligned-latency-spike,block_high_N,high_N_blocked,4,2,False,block_high_N,high_N_blocked,1,2,16,0.8333333333333334,False,-1.6265054585452094,0.05157454145479079,-0.07241595563423316,-0.276481303185386,-0.3112506664054455,1.6703772949894187,0.0,0.012,0.095
1,28,3,latency_spike,True,True,aligned-latency-spike,block_high_N,high_N_blocked,4,2,False,block_high_N,high_N_blocked,1,2,16,0.8333333333333334,False,-1.628901880770293,0.04917811922970716,-0.06968742332614235,-0.2397591226898087,-0.26577640742638026,1.7050417519498127,0.0,0.012,0.095
1,29,4,latency_spike,True,True,aligned-latency-spike,block_high_N,high_N_blocked,4,2,False,block_high_N,high_N_blocked,1,2,16,0.8333333333333334,False,-1.6445239468913324,0.033556053108667605,-0.04246301460807538,-0.10404960806940566,-0.10751901913893405,1.6741898984783696,0.0,0.012,0.095
1,30,0,calibration_drift,True,True,calibration-drift-tail,block_high_N,high_N_blocked,4,2,False,block_high_N,high_N_blocked,1,2,16,0.8333333333333334,False,-0.036121930209514375,-0.015513930209514415,-0.36069922356156536,-1.9352840709333907,-2.12287743889887,1.6546583078689796,0.0,0.0007,0.02
1,31,1,calibration_drift,True,True,calibration-drift-tail,block_high_N,high_N_blocked,4,2,False,block_high_N,high_N_blocked,1,2,16,0.8333333333333334,False,-0.06008991649563877,-0.039481916495638814,-0.3502167388214466,-0.8619278905484655,-0.9213975769596834,1.660678459002467,0.0,0.0007,0.02
1,32,2,calibration_drift,True,True,calibration-drift-tail,block_high_N,high_N_blocked,4,2,False,block_high_N,high_N_blocked,1,2,16,0.8333333333333334,False,-0.042872424882334226,-0.022264424882334266,-0.3370634915985333,-1.981681871572541,-2.045522284426035,1.6476370099536568,0.0,0.0007,0.02
1,33,3,calibration_drift,True,True,calibration-drift-tail,block_high_N,high_N_blocked,4,2,False,block_high_N,high_N_blocked,1,2,16,0.8333333333333334,False,-0.04331435212286627,-0.022706352122866313,-0.2848673312458398,-1.0276215620092635,-1.0194160340025715,1.6518302783526968,0.0,0.0007,0.02
1,34,4,calibration_drift,True,True,calibration-drift-tail,block_high_N,high_N_blocked,4,2,False,block_high_N,high_N_blocked,1,2,16,0.8333333333333334,False,-0.0891198402044937,-0.06851184020449375,-0.3909988623238597,-1.621367877613813,-1.7182912419576166,1.6528024947594062,0.0,0.0007,0.02
1,35,0,missing_utility,True,True,utility-missing-likelihood-proxy,audit_rollouts,alignment_audit_failed,4,2,False,audit_rollouts,alignment_audit_failed,1,2,16,0.8333333333333334,False,-0.11156644632377666,-0.0909584463237767,,,,1.6621945428101936,0.0,0.0007,0.02
1,36,1,missing_utility,True,False,utility-missing-likelihood-proxy,audit_rollouts,alignment_audit_failed,4,2,False,audit_rollouts,alignment_audit_failed,1,2,16,0.8333333333333334,False,0.11434078631717237,0.13494878631717233,,,,1.6687081034969364,0.0,0.0007,0.02
1,37,2,missing_utility,True,True,utility-missing-likelihood-proxy,audit_rollouts,alignment_audit_failed,4,2,False,audit_rollouts,alignment_audit_failed,1,2,16,0.8333333333333334,False,-0.024192703444058994,-0.003584703444059034,,,,1.6608787990781664,0.0,0.0007,0.02
1,38,3,missing_utility,True,False,utility-missing-likelihood-proxy,audit_rollouts,alignment_audit_failed,4,2,False,audit_rollouts,alignment_audit_failed,1,2,16,0.8333333333333334,False,0.33696342661376466,0.3575714266137646,,,,1.655970377493795,0.0,0.0007,0.02
1,39,4,missing_utility,True,False,utility-missing-likelihood-proxy,audit_rollouts,alignment_audit_failed,4,2,False,audit_rollouts,alignment_audit_failed,1,2,16,0.8333333333333334,False,0.1625525331001194,0.18316053310011937,,,,1.660579581249538,0.0,0.0007,0.02
1,40,0,recovery_aligned,False,False,aligned,block_high_N,high_N_blocked,4,2,False,block_high_N,high_N_blocked,1,2,16,0.8333333333333334,False,0.2757238027695501,0.29633180276955007,-0.23137451235065376,-0.8254657720967997,-0.9263224307383554,1.657167549201879,0.0,0.0007,0.02
1,41,1,recovery_aligned,False,False,aligned,block_high_N,high_N_blocked,4,2,False,block_high_N,high_N_blocked,1,2,16,0.8333333333333334,False,0.39288897366579345,0.4134969736657934,-0.30163990261936124,-0.9124089796814574,-1.1072733194000945,1.6567725167493939,0.0,0.0007,0.02
1,42,2,recovery_aligned,False,False,aligned,block_high_N,high_N_blocked,4,2,False,block_high_N,high_N_blocked,1,2,16,0.8333333333333334,False,0.2447313074640789,0.26533930746407886,-0.19382386326468987,-1.4920298924081252,-1.7731452703135164,1.648854034068889,0.0,0.0007,0.02
1,43,3,recovery_aligned,False,False,aligned,block_high_N,high_N_blocked,4,2,False,block_high_N,high_N_blocked,1,2,16,0.8333333333333334,False,0.4584073877226238,0.47901538772262375,-0.38143866352284217,-1.1150544877194366,-1.2744220429588806,1.654837995987092,0.0,0.0007,0.02
1,44,4,recovery_aligned,False,False,aligned,block_high_N,high_N_blocked,4,2,False,block_high_N,high_N_blocked,1,2,16,0.8333333333333334,False,0.32254427572873934,0.3431522757287393,-0.24601268220030958,-0.8280487573528916,-1.0005088494081322,1.6582214088423912,0.0,0.0007,0.02
2,45,0,nominal_aligned,False,False,aligned,block_high_N,high_N_blocked,4,2,False,block_high_N,high_N_blocked,1,2,16,0.8333333333333334,False,0.3957964865085095,0.4164044865085095,-0.32719171107568945,-1.8725854755961544,-2.244329673807059,1.6536005060413528,0.0,0.0007,0.02
2,46,1,nominal_aligned,False,False,aligned,block_high_N,high_N_blocked,4,2,False,block_high_N,high_N_blocked,1,2,16,0.8333333333333334,False,0.36400315403850136,0.3846111540385013,-0.33991368372242836,-1.3913238059480977,-1.6156236900017862,1.654986055073551,0.0,0.0007,0.02
2,47,2,nominal_aligned,False,False,aligned,block_high_N,high_N_blocked,4,2,False,block_high_N,high_N_blocked,1,2,16,0.8333333333333334,False,0.36050083573149916,0.3811088357314991,-0.35990975374367973,-1.2035234652608406,-1.4441138837498118,1.6492567460235672,0.0,0.0007,0.02
2,48,3,nominal_aligned,False,False,aligned,block_high_N,high_N_blocked,4,2,False,block_high_N,high_N_blocked,1,2,16,0.8333333333333334,False,0.3718683284905253,0.3924763284905253,-0.34196811524072057,-1.019578736460916,-1.1871802001941851,1.6501700205155283,0.0,0.0007,0.02
2,49,4,nominal_aligned,False,False,aligned,block_high_N,high_N_blocked,4,2,False,block_high_N,high_N_blocked,1,2,16,0.8333333333333334,False,0.39759010196248945,0.4181981019624894,-0.3075149210593693,-0.7906198128419293,-0.9373661822197206,1.6539141246956988,0.0,0.0007,0.02
2,50,0,weak_tail_alignment,False,True,weakly_aligned,block_high_N,high_N_blocked,4,2,False,block_high_N,high_N_blocked,1,2,16,0.8333333333333334,False,-0.09478443986567942,-0.07417643986567946,-1.236422757124378,-2.0935141050324066,-2.355536696962785,1.6574297050510503,0.0,0.0007,0.02
2,51,1,weak_tail_alignment,False,False,weakly_aligned,block_high_N,high_N_blocked,4,2,False,block_high_N,high_N_blocked,1,2,16,0.8333333333333334,False,0.02921576992162689,0.04982376992162685,-1.4355641997092625,-1.4179406272593282,-1.6169973557624475,1.651976760860134,0.0,0.0007,0.02
2,52,2,weak_tail_alignment,False,False,weakly_aligned,block_high_N,high_N_blocked,4,2,False,block_high_N,high_N_blocked,1,2,16,0.8333333333333334,False,0.19058888558987075,0.2111968855898707,-0.9012461235754012,-3.579275002155801,-3.620111675589128,1.63901644913545,0.0,0.0007,0.02
2,53,3,weak_tail_alignment,False,False,weakly_aligned,block_high_N,high_N_blocked,4,2,False,block_high_N,high_N_blocked,1,2,16,0.8333333333333334,False,0.0213620226689748,0.04197002266897476,-1.1210355892944912,-3.6228882423378703,-4.0443927893170315,1.6468310263209727,0.0,0.0007,0.02
2,54,4,weak_tail_alignment,False,False,weakly_aligned,block_high_N,high_N_blocked,4,2,False,block_high_N,high_N_blocked,1,2,16,0.8333333333333334,False,0.06011149190832055,0.0807194919083205,-1.1493153602177562,-1.2893088360410296,-1.374636494073128,1.6612431309568394,0.0,0.0007,0.02
2,55,0,hidden_obstacle_tail,True,False,hidden-tail-misaligned,block_high_N,high_N_blocked,4,2,False,block_high_N,high_N_blocked,1,2,16,0.8333333333333334,False,0.5872459153021068,0.6078539153021068,-1.2783983967382677,-3.922659051348726,-4.3919381262646775,1.6467840513015255,0.0,0.0007,0.02
2,56,1,hidden_obstacle_tail,True,False,hidden-tail-misaligned,block_high_N,high_N_blocked,4,2,False,block_high_N,high_N_blocked,1,2,16,0.8333333333333334,False,0.3404889938600637,0.36109699386006366,-0.9508617568880415,-1.8662800224885714,-2.192764457187994,1.647439581406562,0.0,0.0007,0.02
2,57,2,hidden_obstacle_tail,True,False,hidden-tail-misaligned,block_high_N,high_N_blocked,4,2,False,block_high_N,high_N_blocked,1,2,16,0.8333333333333334,False,0.3763408019963712,0.39694880199637117,-1.5846764257534833,-3.398032650637611,-3.802691207278999,1.6619325500030873,0.0,0.0007,0.02
2,58,3,hidden_obstacle_tail,True,False,hidden-tail-misaligned,block_high_N,high_N_blocked,4,2,False,block_high_N,high_N_blocked,1,2,16,0.8333333333333334,False,0.3371545063411552,0.35776250634115514,-1.4393014630460965,-3.4354154742897185,-3.8412128548114453,1.655617162692428,0.0,0.0007,0.02
2,59,4,hidden_obstacle_tail,True,False,hidden-tail-misaligned,block_high_N,high_N_blocked,4,2,False,block_high_N,high_N_blocked,1,2,16,0.8333333333333334,False,0.4110131771009502,0.43162117710095016,-1.0546680281912333,-1.52049073567872,-1.647576607958205,1.642427547997143,0.0,0.0007,0.02
2,60,0,duplicate_artifact,True,True,duplicated-high-score-artifact,block_high_N,high_N_blocked,4,2,False,stop_early,latency_limited,1,2,16,0.8333333333333334,False,-0.21261145163140727,-0.1920034516314073,-0.14874879261887175,0.0,0.0,1.5209478336105309,0.33333333333333337,0.0007,0.02
2,61,1,duplicate_artifact,True,True,duplicated-high-score-artifact,block_high_N,high_N_blocked,4,2,False,stop_early,latency_limited,1,2,16,0.8333333333333334,False,-0.22126232756433376,-0.20065432756433377,-0.1566171648877589,0.0,0.0,1.531844652373359,0.32291666666666663,0.0007,0.02
2,62,2,duplicate_artifact,True,True,duplicated-high-score-artifact,block_high_N,high_N_blocked,4,2,False,stop_early,latency_limited,1,2,16,0.8333333333333334,False,-0.23064403196868197,-0.21003603196868198,-0.16396172671285653,0.0,0.0,1.538189613086617,0.33333333333333337,0.0007,0.02
2,63,3,duplicate_artifact,True,True,duplicated-high-score-artifact,block_high_N,high_N_blocked,4,2,False,stop_early,latency_limited,1,2,16,0.8333333333333334,False,-0.18064735730792741,-0.1600393573079274,-0.12407452062398006,0.0,0.0,1.565641996824984,0.32291666666666663,0.0007,0.02
2,64,4,duplicate_artifact,True,True,duplicated-high-score-artifact,block_high_N,high_N_blocked,4,2,False,stop_early,latency_limited,1,2,16,0.8333333333333334,False,-0.21065825640386493,-0.19005025640386497,-0.14835079944566953,0.0,0.0,1.5282084595285814,0.33333333333333337,0.0007,0.02
2,65,0,diversity_collapse,True,True,collapsed-aligned,increase_diversity,stop_early_low_diversity,4,2,False,increase_diversity,stop_early_low_diversity,1,2,16,0.8333333333333334,False,-0.020608000000000626,-6.661338147750939e-16,,,,1.0,0.9895833333333334,0.0007,0.02
2,66,1,diversity_collapse,True,True,collapsed-aligned,increase_diversity,stop_early_low_diversity,4,2,False,increase_diversity,stop_early_low_diversity,1,2,16,0.8333333333333334,False,-0.02060799999999996,0.0,,,,1.0,0.9895833333333334,0.0007,0.02
2,67,2,diversity_collapse,True,True,collapsed-aligned,increase_diversity,stop_early_low_diversity,4,2,False,increase_diversity,stop_early_low_diversity,1,2,16,0.8333333333333334,False,-0.020607999999999738,2.220446049250313e-16,,,,1.0,0.9895833333333334,0.0007,0.02
2,68,3,diversity_collapse,True,True,collapsed-aligned,increase_diversity,stop_early_low_diversity,4,2,False,increase_diversity,stop_early_low_diversity,1,2,16,0.8333333333333334,False,-0.020607999999999738,2.220446049250313e-16,,,,1.0,0.9895833333333334,0.0007,0.02
2,69,4,diversity_collapse,True,True,collapsed-aligned,increase_diversity,stop_early_low_diversity,4,2,False,increase_diversity,stop_early_low_diversity,1,2,16,0.8333333333333334,False,-0.020608000000000404,-4.440892098500626e-16,,,,1.0,0.9895833333333334,0.0007,0.02
2,70,0,latency_spike,True,True,aligned-latency-spike,block_high_N,high_N_blocked,4,2,False,block_high_N,high_N_blocked,1,2,16,0.8333333333333334,False,-1.6225700687036926,0.05550993129630766,-0.06699002094036277,-0.22036946839408172,-0.24112163480108031,1.72910535277683,0.0,0.012,0.095
2,71,1,latency_spike,True,True,aligned-latency-spike,block_high_N,high_N_blocked,4,2,False,block_high_N,high_N_blocked,1,2,16,0.8333333333333334,False,-1.6347845702614103,0.043295429738589686,-0.06766718596278906,-0.26262269736392874,-0.293507258424626,1.662794227032251,0.0,0.012,0.095
2,72,2,latency_spike,True,True,aligned-latency-spike,block_high_N,high_N_blocked,4,2,False,block_high_N,high_N_blocked,1,2,16,0.8333333333333334,False,-1.6457929567976683,0.03228704320233189,-0.04617024363340367,-0.09829979403258589,-0.10220173474745749,1.6669258399427669,0.0,0.012,0.095
2,73,3,latency_spike,True,True,aligned-latency-spike,block_high_N,high_N_blocked,4,2,False,block_high_N,high_N_blocked,1,2,16,0.8333333333333334,False,-1.6470685639272964,0.031011436072703846,-0.04780174586545497,-0.14048572219979144,-0.15614106780926298,1.6759526605678392,0.0,0.012,0.095
2,74,4,latency_spike,True,True,aligned-latency-spike,block_high_N,high_N_blocked,4,2,False,block_high_N,high_N_blocked,1,2,16,0.8333333333333334,False,-1.6220860745872039,0.05599392541279613,-0.08954690761404988,-0.2062155235053414,-0.22979573648055632,1.737089235842313,0.0,0.012,0.095
2,75,0,calibration_drift,True,True,calibration-drift-tail,block_high_N,high_N_blocked,4,2,False,block_high_N,high_N_blocked,1,2,16,0.8333333333333334,False,-0.027408653320887932,-0.006800653320887973,-0.17913103220525095,-0.777911237355498,-0.8213274246537277,1.6440019921197644,0.0,0.0007,0.02
2,76,1,calibration_drift,True,True,calibration-drift-tail,block_high_N,high_N_blocked,4,2,False,block_high_N,high_N_blocked,1,2,16,0.8333333333333334,False,-0.0832856156448536,-0.06267761564485363,-0.45074050197763044,-1.4876505094856942,-1.52222139327043,1.6512139778132089,0.0,0.0007,0.02
2,77,2,calibration_drift,True,True,calibration-drift-tail,block_high_N,high_N_blocked,4,2,False,block_high_N,high_N_blocked,1,2,16,0.8333333333333334,False,-0.06540993711864229,-0.04480193711864233,-0.44079289905296437,-1.7305249207865847,-1.7136137050781777,1.6555456162541418,0.0,0.0007,0.02
2,78,3,calibration_drift,True,True,calibration-drift-tail,block_high_N,high_N_blocked,4,2,False,block_high_N,high_N_blocked,1,2,16,0.8333333333333334,False,-0.07641595786780742,-0.055807957867807456,-0.393830696416255,-1.47538479659933,-1.5457666759805189,1.6503365824348197,0.0,0.0007,0.02
2,79,4,calibration_drift,True,True,calibration-drift-tail,block_high_N,high_N_blocked,4,2,False,block_high_N,high_N_blocked,1,2,16,0.8333333333333334,False,-0.0696652141632168,-0.049057214163216845,-0.482204247723089,-2.113223595547912,-2.2233743873385996,1.649813041753928,0.0,0.0007,0.02
2,80,0,missing_utility,True,False,utility-missing-likelihood-proxy,audit_rollouts,alignment_audit_failed,4,2,False,audit_rollouts,alignment_audit_failed,1,2,16,0.8333333333333334,False,0.16581680835754864,0.1864248083575486,,,,1.6568074050197583,0.0,0.0007,0.02
2,81,1,missing_utility,True,True,utility-missing-likelihood-proxy,audit_rollouts,alignment_audit_failed,4,2,False,audit_rollouts,alignment_audit_failed,1,2,16,0.8333333333333334,False,-0.04466462460093301,-0.024056624600933052,,,,1.6540468212492534,0.0,0.0007,0.02
2,82,2,missing_utility,True,False,utility-missing-likelihood-proxy,audit_rollouts,alignment_audit_failed,4,2,False,audit_rollouts,alignment_audit_failed,1,2,16,0.8333333333333334,False,0.3993651160048115,0.41997311600481146,,,,1.656770412056453,0.0,0.0007,0.02
2,83,3,missing_utility,True,True,utility-missing-likelihood-proxy,audit_rollouts,alignment_audit_failed,4,2,False,audit_rollouts,alignment_audit_failed,1,2,16,0.8333333333333334,False,-0.13575463101154028,-0.11514663101154032,,,,1.65982838719097,0.0,0.0007,0.02
2,84,4,missing_utility,True,True,utility-missing-likelihood-proxy,audit_rollouts,alignment_audit_failed,4,2,False,audit_rollouts,alignment_audit_failed,1,2,16,0.8333333333333334,False,-0.21529918596037434,-0.19469118596037438,,,,1.6558934949661022,0.0,0.0007,0.02
2,85,0,recovery_aligned,False,False,aligned,block_high_N,high_N_blocked,4,2,False,block_high_N,high_N_blocked,1,2,16,0.8333333333333334,False,0.3591789413001427,0.3797869413001427,-0.24224982037559328,-0.6865483091776012,-0.8195896192956037,1.6570834694488532,0.0,0.0007,0.02
2,86,1,recovery_aligned,False,False,aligned,block_high_N,high_N_blocked,4,2,False,block_high_N,high_N_blocked,1,2,16,0.8333333333333334,False,0.31217172852541286,0.3327797285254128,-0.2512483243476583,-1.2666224220566735,-1.4932499948933213,1.6536074602356492,0.0,0.0007,0.02
2,87,2,recovery_aligned,False,False,aligned,block_high_N,high_N_blocked,4,2,False,block_high_N,high_N_blocked,1,2,16,0.8333333333333334,False,0.21858591523655302,0.23919391523655298,-0.18409023537870306,-1.687625724252832,-1.947274934489132,1.6492965032274784,0.0,0.0007,0.02
2,88,3,recovery_aligned,False,False,aligned,block_high_N,high_N_blocked,4,2,False,block_high_N,high_N_blocked,1,2,16,0.8333333333333334,False,0.28685559334439104,0.307463593344391,-0.20296717091877714,-1.4528540743406715,-1.713117985569225,1.6545842245654598,0.0,0.0007,0.02
